date,Airport,year,month,weekday,is_weekend,season,iso_country,type,scheduled_service,latitude_deg,longitude_deg,elevation_ft,prev_arr_delay_1d,prev_arr_delay_7d,rolling_arr_delay_7d,target_delayed_15,target_delay_minutes
2022-06-13,Palma de Mallorca,2022,6,0,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,21.47232704,18.08437761,16.031957637142856,0,12.55529514
2022-06-13,Paris Orly,2022,6,0,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,8.764038031,9.378691275,9.570539555714285,0,11.84201954
2022-06-13,Rome Fiumicino,2022,6,0,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,13.47789116,13.68888889,15.72082058,0,13.61239193
2022-06-14,Barcelona,2022,6,1,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,12.54762443,11.35275041,13.194366595714285,0,9.475715488
2022-06-14,Brussels,2022,6,1,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,11.75193237,13.76358491,13.202761261428572,1,16.66985951
2022-06-14,Frankfurt,2022,6,1,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,19.14791319,15.8662931,17.112185847142857,1,17.2293554
2022-06-14,Madrid Barajas,2022,6,1,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,11.52746289,8.440993789,10.999989139428573,0,13.889375
2022-06-14,Milan Malpensa,2022,6,1,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,18.60545977,20.43417266,27.74243748714286,0,14.9933213
2022-06-14,Munich,2022,6,1,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,13.46041215,17.17507645,14.780604177142859,0,13.61270784
2022-06-14,Nice,2022,6,1,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,12.48333333,10.85416667,11.831620471285715,0,8.857982456
2022-06-14,Palma de Mallorca,2022,6,1,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,12.55529514,16.20441419,15.242088712857143,1,15.80855637
2022-06-14,Paris Orly,2022,6,1,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,11.84201954,8.120352035,9.922443593571428,0,7.840967742
2022-06-14,Rome Fiumicino,2022,6,1,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,13.61239193,14.42101449,15.709892442857143,0,10.66541165
2022-06-15,Barcelona,2022,6,2,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,9.475715488,13.64303246,12.926218749714286,1,16.06777232
2022-06-15,Brussels,2022,6,2,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,16.66985951,11.61457565,13.617943347142857,1,21.89665493
2022-06-15,Frankfurt,2022,6,2,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,17.2293554,14.15034483,17.306909032857142,1,24.50514124
2022-06-15,Madrid Barajas,2022,6,2,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,13.889375,11.515722,11.778329312428571,1,19.4359596
2022-06-15,Milan Malpensa,2022,6,2,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,14.9933213,55.49265976,26.965173007142855,1,31.45760743
2022-06-15,Munich,2022,6,2,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,13.61270784,14.21534989,14.271694375714286,1,20.79406048
2022-06-15,Nice,2022,6,2,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,8.857982456,9.442431973,11.546451297857143,1,18.2129085
2022-06-15,Palma de Mallorca,2022,6,2,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,15.80855637,11.85454943,15.185537595714285,1,28.19259709
2022-06-15,Paris Orly,2022,6,2,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,7.840967742,14.85790081,9.882531551714285,0,12.36393534
2022-06-15,Rome Fiumicino,2022,6,2,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,10.66541165,14.73276398,15.173377751428573,1,18.2117737
2022-06-16,Barcelona,2022,6,3,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,16.06777232,12.91700375,13.272610158285715,1,17.675
2022-06-16,Brussels,2022,6,3,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,21.89665493,14.68458781,15.086811815714286,1,19.2110687
2022-06-16,Frankfurt,2022,6,3,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,24.50514124,17.41439776,18.786165662857144,1,20.74175347
2022-06-16,Madrid Barajas,2022,6,3,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,19.4359596,8.833534137,12.909791826714287,1,15.55190763
2022-06-16,Milan Malpensa,2022,6,3,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,31.45760743,33.03996479,23.531594102857145,1,18.86402878
2022-06-16,Munich,2022,6,3,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,20.79406048,15.25390071,15.211510174285715,1,16.31051051
2022-06-16,Nice,2022,6,3,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,18.2129085,9.529224806,12.799376516,0,14.72106136
2022-06-16,Palma de Mallorca,2022,6,3,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,28.19259709,13.00267011,17.519544404285714,0,14.7235865
2022-06-16,Paris Orly,2022,6,3,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,12.36393534,11.37577263,9.526250770285714,0,7.506137387
2022-06-16,Rome Fiumicino,2022,6,3,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,18.2117737,17.11666667,15.67037914,1,21.44994872
2022-06-17,Barcelona,2022,6,4,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,17.675,15.46886447,13.952323908285715,1,17.18211382
2022-06-17,Brussels,2022,6,4,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,19.2110687,12.95328554,15.733451942857142,1,25.99478372
2022-06-17,Frankfurt,2022,6,4,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,20.74175347,18.75761111,19.26150219285714,1,18.92385904
2022-06-17,Madrid Barajas,2022,6,4,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,15.55190763,11.1240888,13.86955946857143,0,14.29076973
2022-06-17,Milan Malpensa,2022,6,4,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,18.86402878,24.02354586,21.506460387142855,1,29.95947368
2022-06-17,Munich,2022,6,4,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,16.31051051,15.39204464,15.36245443142857,0,14.93724189
2022-06-17,Nice,2022,6,4,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,14.72106136,14.96969058,13.541067452285715,1,18.20568627
2022-06-17,Palma de Mallorca,2022,6,4,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,14.7235865,14.38071819,17.76538960285714,1,19.03292319
2022-06-17,Paris Orly,2022,6,4,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,7.506137387,7.599637681,8.973445735571428,1,18.30142405
2022-06-17,Rome Fiumicino,2022,6,4,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,21.44994872,20.13426197,16.28941943285714,1,22.60256769
2022-06-18,Barcelona,2022,6,5,1,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,17.18211382,14.06885739,14.19707381542857,1,23.11101413
2022-06-18,Brussels,2022,6,5,1,Summer,BE,heliport,no,50.90527,4.38936,209.0,25.99478372,14.90545977,17.59652311142857,1,27.84194678
2022-06-18,Frankfurt,2022,6,5,1,Summer,DE,heliport,no,50.145472,8.708981,209.0,18.92385904,16.82369878,19.28525189714286,1,20.73455964
2022-06-18,Madrid Barajas,2022,6,5,1,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,14.29076973,12.2,14.321942458571428,1,24.53207343
2022-06-18,Milan Malpensa,2022,6,5,1,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,29.95947368,25.05065789,22.354450075714286,1,28.90770308
2022-06-18,Munich,2022,6,5,1,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,14.93724189,13.19908257,15.297482610000001,1,15.18944817
2022-06-18,Nice,2022,6,5,1,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,18.20568627,10.99473684,14.003352550857143,1,19.36457327
2022-06-18,Palma de Mallorca,2022,6,5,1,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,19.03292319,17.22464689,18.429990317142856,1,33.56158368
2022-06-18,Paris Orly,2022,6,5,1,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,18.30142405,6.897384428,10.502272359714286,0,13.34505703
2022-06-18,Rome Fiumicino,2022,6,5,1,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,22.60256769,16.4742569,16.642034535714284,1,32.52938733
2022-06-19,Barcelona,2022,6,6,1,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,23.11101413,12.36243326,15.48881049257143,1,27.94839181
2022-06-19,Brussels,2022,6,6,1,Summer,BE,heliport,no,50.90527,4.38936,209.0,27.84194678,12.74590278,19.444592684285713,1,27.34403794
2022-06-19,Frankfurt,2022,6,6,1,Summer,DE,heliport,no,50.145472,8.708981,209.0,20.73455964,17.62504216,19.843946305714287,1,23.87535991
2022-06-19,Madrid Barajas,2022,6,6,1,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,24.53207343,13.35812236,16.083667234285713,1,20.72300945
2022-06-19,Milan Malpensa,2022,6,6,1,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,28.90770308,17.55060168,22.905456531428573,1,29.89213615
2022-06-19,Munich,2022,6,6,1,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,15.18944817,14.76836283,15.581820552857142,1,23.2408046
2022-06-19,Nice,2022,6,6,1,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,19.36457327,14.5477591,15.199043469428572,1,24.79334677
2022-06-19,Palma de Mallorca,2022,6,6,1,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,33.56158368,21.47232704,20.763838429999996,1,35.86058201
2022-06-19,Paris Orly,2022,6,6,1,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,13.34505703,8.764038031,11.423368445714287,1,19.72788889
2022-06-19,Rome Fiumicino,2022,6,6,1,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,32.52938733,13.47789116,18.935624597142855,1,21.69478558
2022-06-20,Barcelona,2022,6,0,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,27.94839181,12.54762443,17.715375999714286,1,21.25431416
2022-06-20,Brussels,2022,6,0,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,27.34403794,11.75193237,21.530040564285713,1,29.9066343
2022-06-20,Frankfurt,2022,6,0,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,23.87535991,19.14791319,20.736848841428575,1,41.81024567
2022-06-20,Madrid Barajas,2022,6,0,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,20.72300945,11.52746289,17.135793961428572,1,16.82697937
2022-06-20,Milan Malpensa,2022,6,0,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,29.89213615,18.60545977,24.668532884285717,1,23.21432648
2022-06-20,Munich,2022,6,0,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,23.2408046,13.46041215,16.79216937714286,1,31.57862481
2022-06-20,Nice,2022,6,0,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,24.79334677,12.48333333,16.662698850857144,1,24.41443515
2022-06-20,Palma de Mallorca,2022,6,0,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,35.86058201,12.55529514,22.819303425714285,1,29.32966172
2022-06-20,Paris Orly,2022,6,0,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,19.72788889,11.84201954,12.989632854142858,0,14.72464246
2022-06-20,Rome Fiumicino,2022,6,0,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,21.69478558,13.61239193,20.109466657142857,1,21.65949612
2022-06-21,Barcelona,2022,6,1,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,21.25431416,9.475715488,18.959188818285718,1,16.36298039
2022-06-21,Brussels,2022,6,1,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,29.9066343,16.66985951,24.123569411428573,1,22.31130952
2022-06-21,Frankfurt,2022,6,1,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,41.81024567,17.2293554,23.97432491,1,23.92805224
2022-06-21,Madrid Barajas,2022,6,1,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,16.82697937,13.889375,17.892867744285716,1,17.04323432
2022-06-21,Milan Malpensa,2022,6,1,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,23.21432648,14.9933213,25.326942414285718,1,24.48469751
2022-06-21,Munich,2022,6,1,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,31.57862481,13.61270784,19.380485471428575,1,18.73303099
2022-06-21,Nice,2022,6,1,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,24.41443515,8.857982456,18.367141968,1,15.73013136
2022-06-21,Palma de Mallorca,2022,6,1,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,29.32966172,15.80855637,25.215641508571426,1,20.8411859
2022-06-21,Paris Orly,2022,6,1,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,14.72464246,7.840967742,13.401436128428571,0,13.66661325
2022-06-21,Rome Fiumicino,2022,6,1,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,21.65949612,10.66541165,21.25905297,1,15.41758189
2022-06-22,Barcelona,2022,6,2,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,16.36298039,16.06777232,19.943083804285713,1,20.3705814
2022-06-22,Brussels,2022,6,2,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,22.31130952,21.89665493,24.929490841428567,1,25.93522989
2022-06-22,Frankfurt,2022,6,2,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,23.92805224,24.50514124,24.93128160142857,1,24.73580858
2022-06-22,Madrid Barajas,2022,6,2,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,17.04323432,19.4359596,18.343419075714284,1,18.69078084
2022-06-22,Milan Malpensa,2022,6,2,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,24.48469751,31.45760743,26.682853301428572,1,22.2873425
2022-06-22,Munich,2022,6,2,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,18.73303099,20.79406048,20.111960207142857,1,17.44037291
2022-06-22,Nice,2022,6,2,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,15.73013136,18.2129085,19.348877525714283,1,31.93984848
2022-06-22,Palma de Mallorca,2022,6,2,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,20.8411859,28.19259709,25.934588584285713,1,25.90552805
2022-06-22,Paris Orly,2022,6,2,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,13.66661325,12.36393534,14.233671200999998,1,25.12508591
2022-06-22,Rome Fiumicino,2022,6,2,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,15.41758189,18.2117737,21.937934432857144,1,24.25426471
2022-06-23,Barcelona,2022,6,3,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,20.3705814,17.675,20.55777081571429,1,17.96725664
2022-06-23,Brussels,2022,6,3,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,25.93522989,19.2110687,25.506430121428572,1,19.38869509
2022-06-23,Frankfurt,2022,6,3,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,24.73580858,20.74175347,24.964234078571426,1,23.87911148
2022-06-23,Madrid Barajas,2022,6,3,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,18.69078084,15.55190763,18.236964967142857,1,16.50437212
2022-06-23,Milan Malpensa,2022,6,3,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,22.2873425,18.86402878,25.372815454285718,1,29.36210046
2022-06-23,Munich,2022,6,3,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,17.44037291,16.31051051,19.632861982857143,1,25.12887931
2022-06-23,Nice,2022,6,3,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,31.93984848,14.72106136,21.30986895142857,1,27.9892911
2022-06-23,Palma de Mallorca,2022,6,3,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,25.90552805,14.7235865,25.607864435714284,1,24.07491582
2022-06-23,Paris Orly,2022,6,3,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,25.12508591,7.506137387,16.056692711,1,20.2093819
2022-06-23,Rome Fiumicino,2022,6,3,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,24.25426471,21.44994872,22.801147434285717,1,21.75237389
2022-06-24,Barcelona,2022,6,4,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,17.96725664,17.18211382,20.599521764285715,1,26.92360179
2022-06-24,Brussels,2022,6,4,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,19.38869509,25.99478372,25.53180532,1,28.15874811
2022-06-24,Frankfurt,2022,6,4,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,23.87911148,18.92385904,25.41242808,1,33.69141856
2022-06-24,Madrid Barajas,2022,6,4,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,16.50437212,14.29076973,18.37303132285714,1,17.10842986
2022-06-24,Milan Malpensa,2022,6,4,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,29.36210046,29.95947368,26.87253998,1,43.93833333
2022-06-24,Munich,2022,6,4,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,25.12887931,14.93724189,20.892628954285716,1,39.89531646
2022-06-24,Nice,2022,6,4,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,27.9892911,18.20568627,23.205330342857142,1,39.40343915
2022-06-24,Palma de Mallorca,2022,6,4,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,24.07491582,19.03292319,26.943768624285717,1,31.90750377
2022-06-24,Paris Orly,2022,6,4,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,20.2093819,18.30142405,17.871441927142858,1,24.8449187
2022-06-24,Rome Fiumicino,2022,6,4,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,21.75237389,22.60256769,22.844351030000002,1,24.76788856
2022-06-25,Barcelona,2022,6,5,1,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,26.92360179,23.11101413,21.991162902857145,1,25.82527027
2022-06-25,Brussels,2022,6,5,1,Summer,BE,heliport,no,50.90527,4.38936,209.0,28.15874811,27.84194678,25.84094309,1,27.03905325
2022-06-25,Frankfurt,2022,6,5,1,Summer,DE,heliport,no,50.145472,8.708981,209.0,33.69141856,20.73455964,27.522079440000002,1,31.03931699
2022-06-25,Madrid Barajas,2022,6,5,1,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,17.10842986,24.53207343,18.775554198571427,1,22.17628635
2022-06-25,Milan Malpensa,2022,6,5,1,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,43.93833333,28.90770308,28.86951993,1,34.07208333
2022-06-25,Munich,2022,6,5,1,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,39.89531646,15.18944817,24.45806817857143,1,29.22826633
2022-06-25,Nice,2022,6,5,1,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,39.40343915,19.36457327,26.233580754285715,1,33.37052023
2022-06-25,Palma de Mallorca,2022,6,5,1,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,31.90750377,33.56158368,28.782994421428572,1,41.37586207
2022-06-25,Paris Orly,2022,6,5,1,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,24.8449187,13.34505703,18.806226877142855,1,20.42868957
2022-06-25,Rome Fiumicino,2022,6,5,1,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,24.76788856,32.52938733,23.15368258285714,1,26.82542463
2022-06-26,Barcelona,2022,6,6,1,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,25.82527027,27.94839181,22.37891378,1,34.3616092
2022-06-26,Brussels,2022,6,6,1,Summer,BE,heliport,no,50.90527,4.38936,209.0,27.03905325,27.34403794,25.726244014285715,1,24.69537415
2022-06-26,Frankfurt,2022,6,6,1,Summer,DE,heliport,no,50.145472,8.708981,209.0,31.03931699,23.87535991,28.99418763285714,1,24.48809932
2022-06-26,Madrid Barajas,2022,6,6,1,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,22.17628635,20.72300945,18.439013187142855,1,23.56641844
2022-06-26,Milan Malpensa,2022,6,6,1,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,34.07208333,29.89213615,29.607288537142857,1,36.16095238
2022-06-26,Munich,2022,6,6,1,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,29.22826633,23.2408046,26.463613629999998,1,28.19073227
2022-06-26,Nice,2022,6,6,1,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,33.37052023,24.79334677,28.23443032,1,33.32762557
2022-06-26,Palma de Mallorca,2022,6,6,1,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,41.37586207,35.86058201,29.899319905714286,1,41.34412442
2022-06-26,Paris Orly,2022,6,6,1,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,20.42868957,19.72788889,19.81817438285714,1,17.77973621
2022-06-26,Rome Fiumicino,2022,6,6,1,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,26.82542463,21.69478558,22.33883076857143,1,22.81179941
2022-06-27,Barcelona,2022,6,0,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,34.3616092,21.25431416,23.29508769285714,1,22.52139137
2022-06-27,Brussels,2022,6,0,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,24.69537415,29.9066343,25.347863472857142,1,25.25926617
2022-06-27,Frankfurt,2022,6,0,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,24.48809932,41.81024567,29.081721834285712,1,24.60535714
2022-06-27,Madrid Barajas,2022,6,0,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,23.56641844,16.82697937,18.84521447142857,1,15.91316125
2022-06-27,Milan Malpensa,2022,6,0,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,36.16095238,23.21432648,30.502833712857143,1,24.25683908
2022-06-27,Munich,2022,6,0,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,28.19073227,31.57862481,27.170746154285716,1,18.82419984
2022-06-27,Nice,2022,6,0,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,33.32762557,24.41443515,29.453613005714285,1,20.20433884
2022-06-27,Palma de Mallorca,2022,6,0,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,41.34412442,29.32966172,30.682683107142857,1,31.58472563
2022-06-27,Paris Orly,2022,6,0,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,17.77973621,14.72464246,19.539866857142858,1,21.2330033
2022-06-27,Rome Fiumicino,2022,6,0,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,22.81179941,21.65949612,22.498404172857143,1,20.86412104
2022-06-28,Barcelona,2022,6,1,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,22.52139137,16.36298039,23.476098722857138,1,21.78814027
2022-06-28,Brussels,2022,6,1,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,25.25926617,22.31130952,24.68395374,1,20.99076087
2022-06-28,Frankfurt,2022,6,1,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,24.60535714,23.92805224,26.623880615714285,1,23.06983422
2022-06-28,Madrid Barajas,2022,6,1,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,15.91316125,17.04323432,18.714669025714283,1,17.48144899
2022-06-28,Milan Malpensa,2022,6,1,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,24.25683908,24.48469751,30.65176408428571,1,28.83860606
2022-06-28,Munich,2022,6,1,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,18.82419984,18.73303099,25.348685444285714,1,23.35364583
2022-06-28,Nice,2022,6,1,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,20.20433884,15.73013136,28.852170675714287,1,43.35287879
2022-06-28,Palma de Mallorca,2022,6,1,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,31.58472563,20.8411859,31.004835094285713,1,27.2538966
2022-06-28,Paris Orly,2022,6,1,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,21.2330033,13.66661325,20.46963269142857,1,22.84888889
2022-06-28,Rome Fiumicino,2022,6,1,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,20.86412104,15.41758189,22.384779161428572,1,23.76309524
2022-06-29,Barcelona,2022,6,2,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,21.78814027,20.3705814,24.251121562857143,1,17.21122766
2022-06-29,Brussels,2022,6,2,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,20.99076087,25.93522989,24.495303932857137,1,15.2025463
2022-06-29,Frankfurt,2022,6,2,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,23.06983422,24.73580858,26.501278041428574,1,31.17592593
2022-06-29,Madrid Barajas,2022,6,2,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,17.48144899,18.69078084,18.777271121428573,1,17.23656126
2022-06-29,Milan Malpensa,2022,6,2,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,28.83860606,22.2873425,31.27375102,1,31.73438228
2022-06-29,Munich,2022,6,2,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,23.35364583,17.44037291,26.008773278571425,1,18.00666667
2022-06-29,Nice,2022,6,2,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,43.35287879,31.93984848,32.79827745142857,1,22.66278736
2022-06-29,Palma de Mallorca,2022,6,2,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,27.2538966,25.90552805,31.920936622857145,1,23.09411523
2022-06-29,Paris Orly,2022,6,2,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,22.84888889,25.12508591,21.78138635428572,0,9.704786621
2022-06-29,Rome Fiumicino,2022,6,2,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,23.76309524,24.25426471,23.576995354285714,1,23.66089159
2022-06-30,Barcelona,2022,6,3,0,Summer,ES,large_airport,yes,41.2971,2.07846,12.0,17.21122766,17.96725664,23.799785314285714,1,27.64103738
2022-06-30,Brussels,2022,6,3,0,Summer,BE,heliport,no,50.90527,4.38936,209.0,15.2025463,19.38869509,22.96206342,1,27.92926293
2022-06-30,Frankfurt,2022,6,3,0,Summer,DE,heliport,no,50.145472,8.708981,209.0,31.17592593,23.87911148,27.42129480571429,1,27.66208263
2022-06-30,Madrid Barajas,2022,6,3,0,Summer,ES,large_airport,yes,40.493407,-3.572249,1998.0,17.23656126,16.50437212,18.569525467142856,1,23.55487726
2022-06-30,Milan Malpensa,2022,6,3,0,Summer,IT,large_airport,yes,45.6306,8.72811,768.0,31.73438228,29.36210046,32.62332813142857,1,30.13741379
2022-06-30,Munich,2022,6,3,0,Summer,DE,large_airport,yes,48.353802,11.7861,1487.0,18.00666667,25.12887931,26.08967238714286,1,23.61493856
2022-06-30,Nice,2022,6,3,0,Summer,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,22.66278736,27.9892911,31.472983005714287,1,25.34411765
2022-06-30,Palma de Mallorca,2022,6,3,0,Summer,ES,large_airport,yes,39.551701,2.73881,27.0,23.09411523,24.07491582,31.51930622,1,26.95598185
2022-06-30,Paris Orly,2022,6,3,0,Summer,FR,large_airport,yes,48.729499,2.358963,291.0,9.704786621,20.2093819,19.578486455857142,1,18.05438889
2022-06-30,Rome Fiumicino,2022,6,3,0,Summer,IT,large_airport,yes,41.804532,12.251998,13.0,23.66089159,21.75237389,23.492227765714286,1,25.22119839
